longitude,latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,Road_Type,Speed_limit,Junction_Detail,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Date
73.73988076,18.509006,3.0,6.0,2.0,3.0,07:00,3.0,70.0,0.0,1.0,2.0,2.0,2.0,25-10-2018
73.82595001,18.64311631,3.0,2.0,1.0,3.0,11:55,3.0,70.0,0.0,1.0,2.0,2.0,2.0,25-10-2018
73.91277459,18.56089433,3.0,3.0,1.0,3.0,19:05,3.0,70.0,0.0,1.0,1.0,2.0,2.0,25-10-2018
73.91434378,18.51925588,3.0,2.0,2.0,3.0,14:08,6.0,50.0,3.0,1.0,1.0,1.0,1.0,18-10-2018
73.95953686,18.49502735,2.0,1.0,1.0,6.0,08:25,7.0,60.0,0.0,1.0,2.0,2.0,1.0,21-10-2018
73.95872191,18.51737245,3.0,2.0,1.0,3.0,12:42,6.0,40.0,6.0,1.0,1.0,2.0,2.0,25-10-2018
73.73402443,18.51225259,2.0,1.0,1.0,3.0,15:05,6.0,30.0,8.0,1.0,2.0,2.0,1.0,25-10-2018
73.84541393,18.54273348,2.0,2.0,1.0,3.0,13:21,6.0,60.0,0.0,1.0,1.0,1.0,2.0,25-10-2018
73.81189142,18.53408916,3.0,2.0,1.0,3.0,19:07,6.0,30.0,0.0,4.0,2.0,2.0,1.0,25-10-2018
73.89817955,18.60654737,3.0,3.0,2.0,3.0,12:15,6.0,60.0,0.0,1.0,1.0,2.0,1.0,25-10-2018
73.89413543,18.54851337,3.0,2.0,1.0,4.0,16:35,6.0,60.0,3.0,1.0,1.0,2.0,2.0,26-10-2018
73.74648386,18.54963323,3.0,2.0,2.0,4.0,17:11,1.0,60.0,1.0,1.0,1.0,2.0,2.0,26-10-2018
73.91536075,18.55410956,2.0,2.0,1.0,1.0,20:02,6.0,30.0,3.0,4.0,1.0,1.0,1.0,23-10-2018
73.7878262,18.5708209,3.0,2.0,1.0,2.0,13:30,6.0,60.0,0.0,1.0,2.0,2.0,2.0,24-10-2018
73.91586691,18.57593777,3.0,2.0,1.0,4.0,13:04,6.0,30.0,3.0,1.0,8.0,1.0,1.0,26-10-2018
73.77801948,18.62623902,3.0,2.0,1.0,3.0,13:35,3.0,70.0,5.0,1.0,2.0,2.0,2.0,25-10-2018
73.85677343,18.50686358,3.0,2.0,2.0,2.0,15:00,6.0,30.0,0.0,1.0,8.0,2.0,1.0,24-10-2018
73.7507917,18.50610045,2.0,2.0,4.0,4.0,20:15,6.0,60.0,0.0,4.0,1.0,1.0,2.0,26-10-2018
73.89078555,18.54407218,3.0,2.0,2.0,3.0,14:04,3.0,70.0,0.0,1.0,4.0,1.0,2.0,25-10-2018
73.9311686,18.61510079,2.0,2.0,1.0,5.0,07:34,3.0,50.0,0.0,1.0,1.0,2.0,2.0,27-10-2018
73.76621053,18.55454396,3.0,2.0,1.0,5.0,10:45,3.0,40.0,3.0,1.0,1.0,1.0,1.0,27-10-2018
73.85295654,18.51376859,3.0,2.0,2.0,1.0,02:15,6.0,30.0,6.0,7.0,2.0,2.0,1.0,23-10-2018
73.86972037,18.59823944,3.0,4.0,2.0,4.0,17:25,2.0,70.0,5.0,1.0,1.0,2.0,2.0,26-10-2018
73.79519083,18.58324395,3.0,1.0,1.0,4.0,18:14,6.0,60.0,0.0,6.0,2.0,2.0,2.0,26-10-2018
73.82608761,18.51245613,3.0,1.0,1.0,4.0,19:10,6.0,30.0,3.0,4.0,1.0,2.0,1.0,26-10-2018
73.89944813,18.48871101,3.0,2.0,1.0,3.0,11:51,6.0,30.0,9.0,1.0,8.0,2.0,1.0,25-10-2018
73.76148342,18.52601264,3.0,2.0,1.0,2.0,12:50,6.0,30.0,3.0,1.0,2.0,2.0,1.0,24-10-2018
73.86436966,18.60810309,3.0,4.0,5.0,5.0,10:22,6.0,40.0,0.0,1.0,1.0,1.0,1.0,27-10-2018
73.85830176,18.5428482,2.0,1.0,1.0,5.0,18:13,6.0,30.0,6.0,4.0,1.0,1.0,1.0,27-10-2018
73.95990746,18.62007276,3.0,2.0,2.0,5.0,17:49,6.0,30.0,0.0,4.0,1.0,1.0,1.0,27-10-2018
73.88484152,18.58812426,3.0,2.0,1.0,5.0,07:30,6.0,60.0,6.0,6.0,1.0,2.0,2.0,27-10-2018
73.84429061,18.58031438,3.0,2.0,1.0,1.0,12:40,6.0,60.0,1.0,1.0,1.0,1.0,2.0,09-10-2018
73.79906514,18.64708704,3.0,3.0,3.0,5.0,16:00,3.0,70.0,0.0,1.0,1.0,1.0,2.0,27-10-2018
73.75363595,18.49113591,3.0,2.0,3.0,5.0,16:39,3.0,70.0,0.0,1.0,1.0,1.0,1.0,27-10-2018
73.88777455,18.61176234,3.0,2.0,1.0,6.0,06:45,6.0,60.0,9.0,6.0,2.0,2.0,2.0,28-10-2018
73.8384135,18.56174829,3.0,3.0,1.0,6.0,17:00,6.0,30.0,3.0,1.0,1.0,1.0,1.0,28-10-2018
73.88201333,18.62822374,3.0,2.0,2.0,4.0,16:30,6.0,60.0,8.0,1.0,1.0,2.0,2.0,26-10-2018
73.91849305,18.62520628,3.0,2.0,1.0,7.0,20:27,6.0,30.0,3.0,4.0,4.0,1.0,1.0,29-10-2018
73.89209867,18.49801298,3.0,2.0,1.0,1.0,17:19,6.0,30.0,3.0,4.0,1.0,1.0,1.0,30-10-2018
73.91649209,18.53328531,3.0,2.0,5.0,1.0,10:45,6.0,30.0,3.0,1.0,2.0,2.0,1.0,30-10-2018
73.90508686,18.61523173,3.0,2.0,1.0,7.0,23:15,6.0,30.0,3.0,4.0,1.0,2.0,1.0,29-10-2018
73.88033106,18.57497255,3.0,3.0,2.0,5.0,11:40,3.0,70.0,0.0,1.0,1.0,1.0,2.0,27-10-2018
73.8271191,18.5674111,2.0,2.0,1.0,7.0,18:22,6.0,20.0,0.0,4.0,1.0,2.0,1.0,29-10-2018
73.88423905,18.54781664,3.0,2.0,1.0,7.0,10:00,6.0,30.0,3.0,1.0,1.0,2.0,1.0,29-10-2018
73.90852724,18.53697116,3.0,2.0,2.0,1.0,03:18,1.0,70.0,1.0,4.0,1.0,2.0,2.0,30-10-2018
73.83899467,18.56336276,3.0,2.0,1.0,1.0,12:30,9.0,20.0,0.0,1.0,1.0,1.0,1.0,16-10-2018
73.75911555,18.63284911,3.0,2.0,2.0,7.0,10:33,1.0,30.0,1.0,1.0,1.0,1.0,1.0,29-10-2018
73.91001481,18.55332899,3.0,2.0,1.0,6.0,18:30,3.0,70.0,0.0,1.0,1.0,1.0,2.0,28-10-2018
73.78794264,18.5659342,3.0,2.0,3.0,6.0,13:20,3.0,70.0,0.0,1.0,1.0,1.0,2.0,28-10-2018
73.80942889,18.58355009,3.0,2.0,2.0,3.0,14:05,6.0,30.0,1.0,1.0,1.0,1.0,2.0,25-10-2018
73.87797406,18.63390799,3.0,4.0,2.0,6.0,11:15,3.0,70.0,0.0,1.0,1.0,1.0,2.0,28-10-2018
73.8934462,18.525593,3.0,3.0,1.0,4.0,17:20,6.0,30.0,3.0,1.0,2.0,2.0,1.0,12-10-2018
73.82489578,18.54744622,3.0,4.0,2.0,6.0,15:20,3.0,70.0,0.0,1.0,1.0,2.0,2.0,28-10-2018
73.9017696,18.5442319,3.0,2.0,1.0,3.0,11:30,6.0,30.0,0.0,1.0,1.0,1.0,1.0,18-10-2018
73.84248299,18.55560108,3.0,2.0,1.0,3.0,08:30,6.0,30.0,0.0,1.0,1.0,1.0,1.0,18-10-2018
73.77272464,18.51453769,3.0,2.0,2.0,3.0,18:30,1.0,30.0,1.0,4.0,1.0,2.0,1.0,18-10-2018
73.79794516,18.60913853,3.0,2.0,1.0,2.0,11:00,6.0,30.0,0.0,1.0,1.0,2.0,1.0,24-10-2018
73.83113204,18.56955248,3.0,5.0,3.0,5.0,12:09,3.0,60.0,0.0,1.0,1.0,1.0,2.0,27-10-2018
73.84261551,18.64201345,3.0,2.0,1.0,5.0,12:50,6.0,30.0,0.0,1.0,1.0,1.0,1.0,27-10-2018
73.78348364,18.53099478,2.0,2.0,1.0,2.0,19:12,6.0,30.0,3.0,4.0,1.0,2.0,2.0,31-10-2018
73.78789481,18.48966288,3.0,2.0,1.0,2.0,19:25,6.0,30.0,3.0,4.0,1.0,2.0,1.0,31-10-2018
73.89427919,18.49075064,3.0,2.0,1.0,2.0,17:03,6.0,30.0,3.0,4.0,1.0,1.0,1.0,31-10-2018
73.81313086,18.62499126,3.0,1.0,1.0,2.0,15:00,6.0,60.0,0.0,1.0,1.0,1.0,2.0,31-10-2018
73.87658332,18.64467039,3.0,1.0,1.0,2.0,10:05,6.0,60.0,0.0,1.0,1.0,1.0,2.0,31-10-2018
73.79219984,18.60145685,1.0,2.0,3.0,1.0,13:40,6.0,60.0,0.0,1.0,1.0,2.0,2.0,30-10-2018
73.77433559,18.56240808,3.0,2.0,1.0,2.0,08:15,6.0,40.0,3.0,1.0,1.0,1.0,1.0,31-10-2018
73.92890618,18.5973779,3.0,2.0,1.0,1.0,17:13,6.0,30.0,3.0,4.0,1.0,1.0,2.0,30-10-2018
73.78685808,18.53142989,3.0,2.0,2.0,6.0,19:35,3.0,70.0,0.0,4.0,1.0,2.0,1.0,21-10-2018
73.8980008,18.63477559,3.0,2.0,2.0,5.0,14:30,6.0,30.0,8.0,1.0,1.0,1.0,1.0,27-10-2018
73.95920172,18.62827062,3.0,2.0,2.0,4.0,11:30,3.0,40.0,0.0,1.0,1.0,1.0,2.0,12-10-2018
73.93437382,18.49207948,3.0,1.0,1.0,2.0,22:30,3.0,70.0,0.0,4.0,1.0,2.0,2.0,31-10-2018
73.89541782,18.58719564,2.0,1.0,1.0,6.0,23:39,9.0,20.0,0.0,4.0,1.0,1.0,1.0,28-10-2018
73.90805954,18.56118444,3.0,2.0,1.0,7.0,11:00,2.0,60.0,0.0,1.0,1.0,1.0,2.0,22-10-2018
73.88899547,18.50559797,3.0,3.0,1.0,2.0,17:00,6.0,30.0,0.0,4.0,2.0,2.0,1.0,31-10-2018
73.8819067,18.6148202,3.0,2.0,4.0,6.0,13:15,2.0,30.0,0.0,1.0,1.0,1.0,1.0,28-10-2018
73.89886732,18.61813424,3.0,2.0,1.0,6.0,19:48,6.0,30.0,3.0,4.0,1.0,1.0,1.0,28-10-2018
73.76483413,18.57184711,3.0,2.0,1.0,6.0,16:30,6.0,30.0,0.0,1.0,1.0,1.0,1.0,28-10-2018
73.89890949,18.59702243,3.0,2.0,1.0,4.0,18:20,1.0,70.0,1.0,1.0,1.0,1.0,1.0,14-09-2018
73.75286906,18.57997572,3.0,2.0,1.0,6.0,10:50,6.0,60.0,3.0,1.0,1.0,2.0,2.0,28-10-2018
73.79640676,18.53084323,2.0,3.0,3.0,7.0,20:15,6.0,60.0,0.0,6.0,1.0,1.0,2.0,29-10-2018
73.75084265,18.50538077,3.0,2.0,1.0,6.0,07:59,6.0,60.0,0.0,1.0,1.0,2.0,2.0,28-10-2018
73.94140342,18.56435258,3.0,3.0,1.0,6.0,13:30,6.0,60.0,3.0,1.0,2.0,2.0,2.0,28-10-2018
73.83099401,18.48996773,3.0,2.0,1.0,1.0,12:10,1.0,60.0,1.0,1.0,1.0,1.0,2.0,30-10-2018
73.78519464,18.55828219,3.0,2.0,1.0,2.0,12:30,6.0,30.0,3.0,1.0,2.0,2.0,2.0,24-10-2018
73.90341449,18.53483335,3.0,2.0,2.0,7.0,13:16,6.0,30.0,0.0,1.0,1.0,1.0,1.0,29-10-2018
73.86882467,18.51569087,3.0,2.0,1.0,6.0,12:50,1.0,30.0,1.0,1.0,1.0,1.0,1.0,28-10-2018
73.81749594,18.51039119,3.0,2.0,1.0,4.0,18:39,6.0,40.0,3.0,4.0,1.0,1.0,1.0,02-11-2018
73.82657297,18.49810643,3.0,1.0,1.0,4.0,18:35,6.0,40.0,0.0,4.0,1.0,2.0,2.0,02-11-2018
73.92523971,18.5158803,3.0,1.0,1.0,4.0,16:00,6.0,30.0,9.0,1.0,1.0,1.0,1.0,02-11-2018
73.78136261,18.55952169,3.0,2.0,1.0,3.0,09:13,6.0,30.0,8.0,1.0,1.0,1.0,1.0,01-11-2018
73.78320157,18.58355994,3.0,2.0,1.0,7.0,17:45,6.0,30.0,3.0,1.0,1.0,1.0,2.0,29-10-2018
73.7925937,18.53518876,3.0,2.0,2.0,4.0,08:16,6.0,60.0,0.0,1.0,1.0,2.0,2.0,02-11-2018
73.92860713,18.52241485,3.0,3.0,1.0,3.0,15:03,3.0,70.0,0.0,1.0,1.0,1.0,2.0,01-11-2018
73.94307505,18.5054497,2.0,2.0,2.0,3.0,10:10,3.0,70.0,0.0,1.0,1.0,1.0,2.0,01-11-2018
73.78743808,18.57811728,1.0,1.0,1.0,4.0,19:35,3.0,70.0,0.0,6.0,1.0,2.0,2.0,02-11-2018
73.96142619,18.63038313,3.0,3.0,1.0,5.0,13:47,6.0,40.0,0.0,1.0,1.0,2.0,2.0,03-11-2018
73.870746,18.57812543,3.0,2.0,1.0,5.0,19:29,3.0,70.0,1.0,4.0,2.0,2.0,2.0,03-11-2018
73.88762896,18.61534361,3.0,3.0,2.0,5.0,13:28,6.0,30.0,3.0,1.0,5.0,2.0,1.0,03-11-2018
73.7433801,18.61005378,3.0,2.0,1.0,5.0,17:00,6.0,30.0,0.0,4.0,1.0,1.0,1.0,03-11-2018
73.85808256,18.60362471,3.0,2.0,1.0,5.0,08:34,6.0,60.0,0.0,1.0,4.0,2.0,2.0,03-11-2018
73.77724904,18.54573554,3.0,2.0,1.0,2.0,16:17,6.0,30.0,3.0,4.0,1.0,1.0,1.0,31-10-2018
73.75568333,18.50730929,3.0,2.0,1.0,7.0,12:30,6.0,30.0,3.0,1.0,1.0,1.0,2.0,29-10-2018
73.82207541,18.6305438,3.0,2.0,1.0,1.0,18:51,3.0,30.0,3.0,4.0,1.0,1.0,1.0,30-10-2018
73.7751338,18.51953204,3.0,2.0,1.0,2.0,09:30,6.0,30.0,3.0,1.0,1.0,1.0,1.0,31-10-2018
73.95610037,18.63061426,2.0,2.0,1.0,2.0,09:30,3.0,30.0,6.0,1.0,1.0,1.0,1.0,31-10-2018
73.95071784,18.55244012,3.0,2.0,1.0,3.0,07:30,6.0,30.0,0.0,1.0,1.0,1.0,2.0,01-11-2018
73.85160283,18.53608885,3.0,2.0,1.0,6.0,11:29,6.0,30.0,1.0,1.0,2.0,2.0,1.0,04-11-2018
73.8118239,18.51107747,3.0,3.0,2.0,5.0,14:05,6.0,30.0,3.0,1.0,2.0,2.0,1.0,03-11-2018
73.86567197,18.61016327,3.0,2.0,1.0,5.0,17:45,3.0,70.0,0.0,6.0,2.0,2.0,2.0,03-11-2018
73.77483087,18.59432188,2.0,2.0,1.0,6.0,23:30,3.0,60.0,0.0,5.0,2.0,2.0,2.0,04-11-2018
73.88902935,18.61693161,3.0,1.0,1.0,6.0,10:35,3.0,70.0,0.0,1.0,2.0,2.0,2.0,04-11-2018
73.77159076,18.54635921,3.0,2.0,1.0,6.0,16:55,6.0,30.0,3.0,4.0,2.0,2.0,1.0,04-11-2018
73.75870484,18.60180242,3.0,2.0,1.0,6.0,19:37,6.0,30.0,9.0,4.0,2.0,2.0,1.0,04-11-2018
73.95280921,18.51915518,3.0,2.0,3.0,1.0,18:25,6.0,60.0,3.0,4.0,1.0,1.0,2.0,06-11-2018
73.73484934,18.49069185,3.0,2.0,1.0,7.0,23:05,6.0,30.0,3.0,4.0,2.0,2.0,1.0,05-11-2018
73.79012793,18.48990077,3.0,1.0,1.0,7.0,12:40,6.0,30.0,0.0,1.0,1.0,1.0,1.0,05-11-2018
73.84915587,18.62315943,3.0,1.0,1.0,6.0,15:52,6.0,60.0,0.0,1.0,2.0,2.0,2.0,04-11-2018
73.80385039,18.63592006,3.0,2.0,1.0,6.0,14:00,6.0,40.0,9.0,1.0,1.0,1.0,2.0,04-11-2018
73.76713923,18.58235484,3.0,3.0,3.0,7.0,09:35,3.0,40.0,3.0,1.0,1.0,2.0,1.0,05-11-2018
73.9552478,18.49428108,3.0,2.0,1.0,5.0,18:45,3.0,30.0,9.0,4.0,1.0,1.0,1.0,03-11-2018
73.75361902,18.50385695,1.0,1.0,1.0,6.0,19:45,6.0,30.0,3.0,4.0,1.0,1.0,1.0,04-11-2018
73.79230123,18.59083521,3.0,2.0,3.0,7.0,17:56,3.0,70.0,0.0,6.0,1.0,2.0,2.0,05-11-2018
73.87232825,18.62577789,2.0,2.0,1.0,7.0,20:25,6.0,30.0,0.0,4.0,2.0,2.0,2.0,05-11-2018
73.78101038,18.55562009,3.0,1.0,1.0,7.0,19:45,6.0,30.0,0.0,4.0,1.0,1.0,1.0,05-11-2018
73.77141323,18.5579297,3.0,2.0,1.0,6.0,17:20,1.0,60.0,1.0,4.0,5.0,2.0,2.0,04-11-2018
73.87773612,18.62086258,2.0,2.0,1.0,6.0,22:26,3.0,70.0,0.0,6.0,2.0,2.0,2.0,04-11-2018
73.86427607,18.51686168,3.0,3.0,4.0,1.0,13:32,6.0,30.0,3.0,1.0,1.0,1.0,1.0,06-11-2018
73.91753805,18.51482962,3.0,1.0,1.0,6.0,09:20,6.0,30.0,0.0,1.0,2.0,2.0,1.0,04-11-2018
73.93271748,18.54888059,3.0,2.0,1.0,7.0,12:30,6.0,30.0,0.0,1.0,1.0,2.0,2.0,05-11-2018
73.82746294,18.62096458,2.0,2.0,2.0,6.0,12:12,3.0,70.0,3.0,1.0,5.0,2.0,2.0,04-11-2018
73.77356101,18.50618804,2.0,3.0,3.0,2.0,16:55,6.0,60.0,0.0,4.0,1.0,1.0,2.0,31-10-2018
73.96147005,18.59095211,3.0,2.0,1.0,2.0,12:53,6.0,30.0,0.0,1.0,2.0,2.0,1.0,07-11-2018
73.77376563,18.53305078,2.0,2.0,1.0,2.0,20:14,6.0,30.0,6.0,4.0,4.0,1.0,1.0,07-11-2018
73.84381249,18.58991653,3.0,2.0,2.0,2.0,09:40,6.0,30.0,3.0,1.0,1.0,2.0,2.0,07-11-2018
73.9008875,18.64703576,3.0,2.0,2.0,2.0,08:50,6.0,60.0,6.0,1.0,1.0,2.0,2.0,07-11-2018
73.80795329,18.61254618,3.0,2.0,1.0,2.0,11:05,6.0,30.0,3.0,1.0,1.0,2.0,2.0,07-11-2018
73.95671387,18.52421913,3.0,2.0,1.0,2.0,07:40,6.0,30.0,3.0,1.0,1.0,2.0,1.0,07-11-2018
73.79226385,18.52480384,3.0,3.0,1.0,4.0,07:30,6.0,30.0,3.0,1.0,1.0,2.0,1.0,02-11-2018
73.93602268,18.5104147,3.0,2.0,1.0,3.0,13:30,6.0,30.0,3.0,1.0,1.0,1.0,1.0,01-11-2018
73.94660548,18.55860422,3.0,2.0,1.0,7.0,03:10,3.0,70.0,0.0,6.0,1.0,2.0,2.0,05-11-2018
73.76160294,18.63896365,3.0,2.0,4.0,2.0,15:30,6.0,60.0,3.0,1.0,1.0,1.0,2.0,12-09-2018
73.90266625,18.4895975,3.0,2.0,1.0,1.0,19:30,3.0,40.0,6.0,4.0,8.0,2.0,2.0,30-10-2018
73.8693206,18.6220459,3.0,2.0,1.0,6.0,08:25,1.0,30.0,1.0,1.0,8.0,2.0,1.0,04-11-2018
73.85643504,18.62856808,3.0,3.0,2.0,3.0,08:31,6.0,30.0,7.0,1.0,2.0,2.0,1.0,08-11-2018
73.84679572,18.55291881,3.0,2.0,1.0,4.0,13:03,1.0,60.0,1.0,1.0,2.0,2.0,1.0,26-10-2018
73.92668388,18.57748531,2.0,2.0,1.0,5.0,07:45,9.0,30.0,0.0,7.0,9.0,1.0,1.0,13-10-2018
73.86648804,18.49232827,3.0,1.0,1.0,6.0,17:15,6.0,30.0,0.0,1.0,1.0,2.0,1.0,04-11-2018
73.89570682,18.49160118,3.0,2.0,1.0,5.0,14:00,6.0,30.0,1.0,1.0,1.0,1.0,1.0,20-10-2018
73.92793589,18.56216177,3.0,1.0,1.0,5.0,18:55,6.0,30.0,1.0,4.0,1.0,1.0,1.0,27-10-2018
73.78351938,18.62539366,3.0,3.0,2.0,3.0,12:43,6.0,30.0,0.0,1.0,9.0,1.0,1.0,08-11-2018
73.92252712,18.61690113,3.0,2.0,1.0,5.0,11:00,6.0,30.0,3.0,1.0,1.0,1.0,1.0,27-10-2018
73.75762991,18.64505088,3.0,2.0,1.0,3.0,23:40,6.0,30.0,6.0,4.0,2.0,2.0,1.0,08-11-2018
73.83439002,18.54984789,3.0,2.0,2.0,2.0,11:35,6.0,30.0,3.0,1.0,1.0,1.0,1.0,31-10-2018
73.73748652,18.55192739,3.0,2.0,1.0,3.0,13:05,6.0,30.0,3.0,1.0,1.0,2.0,2.0,08-11-2018
73.78848033,18.61722425,3.0,1.0,1.0,2.0,13:40,3.0,50.0,3.0,1.0,2.0,2.0,2.0,07-11-2018
73.77752686,18.52100656,3.0,2.0,1.0,2.0,16:15,6.0,60.0,0.0,1.0,9.0,2.0,2.0,31-10-2018
73.76811916,18.61126707,3.0,3.0,1.0,2.0,17:13,6.0,30.0,0.0,4.0,2.0,2.0,1.0,07-11-2018
73.88540313,18.49542642,3.0,2.0,1.0,3.0,08:00,6.0,30.0,0.0,1.0,1.0,1.0,1.0,18-10-2018
73.77979602,18.55006784,3.0,2.0,1.0,6.0,09:45,6.0,30.0,1.0,1.0,2.0,2.0,1.0,04-11-2018
73.92945888,18.51926656,3.0,2.0,1.0,6.0,15:30,6.0,30.0,1.0,1.0,1.0,1.0,2.0,28-10-2018
73.78933334,18.53758116,3.0,2.0,1.0,3.0,08:40,6.0,30.0,3.0,1.0,1.0,1.0,1.0,01-11-2018
73.7957185,18.54822523,2.0,2.0,1.0,3.0,20:38,3.0,70.0,0.0,4.0,2.0,2.0,2.0,08-11-2018
73.75535458,18.58090923,3.0,2.0,2.0,5.0,18:20,6.0,30.0,3.0,1.0,1.0,1.0,1.0,03-11-2018
73.7839957,18.49170868,3.0,2.0,2.0,7.0,13:30,1.0,40.0,1.0,1.0,1.0,1.0,1.0,22-10-2018
73.88578622,18.63442463,3.0,2.0,2.0,6.0,17:51,3.0,70.0,0.0,1.0,1.0,2.0,1.0,04-11-2018
73.84793162,18.63016166,3.0,2.0,2.0,5.0,10:50,6.0,30.0,0.0,1.0,1.0,1.0,2.0,03-11-2018
73.86730659,18.5732146,3.0,1.0,1.0,4.0,12:01,6.0,60.0,1.0,1.0,1.0,1.0,2.0,09-11-2018
73.87877113,18.50019248,3.0,2.0,1.0,2.0,21:15,6.0,30.0,3.0,4.0,1.0,1.0,2.0,07-11-2018
73.90176656,18.62794274,3.0,6.0,2.0,2.0,06:32,3.0,70.0,0.0,1.0,1.0,2.0,2.0,07-11-2018
73.92266338,18.5069882,2.0,1.0,1.0,3.0,18:36,3.0,60.0,0.0,4.0,2.0,2.0,2.0,08-11-2018
73.77257378,18.56324426,3.0,3.0,2.0,4.0,08:40,6.0,60.0,0.0,1.0,1.0,1.0,2.0,09-11-2018
73.88333354,18.63631871,3.0,2.0,2.0,4.0,11:55,6.0,30.0,0.0,1.0,1.0,1.0,1.0,09-11-2018
73.80668166,18.59710314,3.0,2.0,1.0,7.0,10:05,6.0,60.0,0.0,1.0,2.0,2.0,2.0,22-10-2018
73.88193348,18.5695246,3.0,2.0,2.0,7.0,11:05,6.0,30.0,3.0,1.0,2.0,2.0,2.0,29-10-2018
73.74721919,18.49248357,3.0,2.0,1.0,5.0,13:40,6.0,30.0,6.0,1.0,1.0,2.0,1.0,10-11-2018
73.91843765,18.59365142,3.0,2.0,1.0,5.0,21:37,1.0,70.0,1.0,4.0,1.0,1.0,2.0,10-11-2018
73.83476282,18.53561397,3.0,2.0,1.0,1.0,11:23,6.0,30.0,3.0,1.0,2.0,2.0,1.0,30-10-2018
73.79680531,18.4970133,3.0,2.0,1.0,4.0,10:45,6.0,30.0,0.0,1.0,1.0,1.0,1.0,19-10-2018
73.78599392,18.49725826,3.0,1.0,1.0,5.0,17:25,6.0,30.0,0.0,4.0,1.0,2.0,2.0,10-11-2018
73.95720237,18.49328242,3.0,2.0,1.0,3.0,02:30,9.0,50.0,0.0,4.0,2.0,2.0,2.0,01-11-2018
73.87115203,18.56698942,1.0,2.0,4.0,1.0,12:54,6.0,40.0,0.0,1.0,2.0,2.0,1.0,30-10-2018
73.81956643,18.56305322,3.0,2.0,1.0,1.0,15:30,6.0,40.0,0.0,1.0,2.0,5.0,2.0,30-10-2018
73.73372872,18.60247889,3.0,1.0,1.0,2.0,01:00,6.0,60.0,0.0,6.0,1.0,1.0,2.0,31-10-2018
73.88962237,18.60639529,3.0,1.0,1.0,3.0,09:35,6.0,60.0,0.0,1.0,2.0,2.0,2.0,01-11-2018
73.85097424,18.59980942,2.0,3.0,1.0,2.0,08:12,6.0,30.0,0.0,1.0,1.0,1.0,1.0,31-10-2018
73.84377919,18.54574627,3.0,2.0,1.0,2.0,07:50,6.0,30.0,6.0,1.0,1.0,1.0,1.0,31-10-2018
73.8004261,18.54062594,3.0,2.0,1.0,5.0,11:40,6.0,50.0,3.0,1.0,2.0,2.0,2.0,10-11-2018
73.77825345,18.55648493,3.0,2.0,1.0,2.0,18:32,6.0,30.0,0.0,4.0,2.0,2.0,1.0,31-10-2018
73.84410703,18.60772397,3.0,2.0,1.0,2.0,10:03,1.0,30.0,1.0,1.0,1.0,1.0,1.0,31-10-2018
73.90936412,18.58379399,3.0,1.0,1.0,6.0,08:20,6.0,30.0,0.0,1.0,1.0,2.0,2.0,11-11-2018
73.8142176,18.61639737,3.0,2.0,1.0,2.0,14:45,6.0,60.0,0.0,1.0,1.0,1.0,2.0,31-10-2018
73.89296366,18.58693313,3.0,2.0,2.0,3.0,19:15,6.0,30.0,3.0,4.0,1.0,1.0,1.0,01-11-2018
73.79773947,18.57292795,3.0,3.0,2.0,5.0,22:20,3.0,70.0,0.0,6.0,1.0,2.0,2.0,10-11-2018
73.86411214,18.63342291,3.0,1.0,1.0,7.0,03:22,6.0,30.0,3.0,1.0,1.0,2.0,1.0,05-11-2018
73.91325096,18.62262939,3.0,2.0,7.0,5.0,18:22,3.0,70.0,0.0,6.0,1.0,2.0,2.0,10-11-2018
73.86506537,18.49657633,1.0,2.0,3.0,5.0,21:43,9.0,60.0,0.0,7.0,9.0,1.0,2.0,10-11-2018
73.89358826,18.56238467,3.0,3.0,1.0,3.0,12:48,6.0,30.0,0.0,1.0,1.0,1.0,2.0,01-11-2018
73.89455006,18.56653755,3.0,1.0,1.0,5.0,03:18,3.0,70.0,0.0,4.0,1.0,2.0,2.0,10-11-2018
73.83275291,18.51379886,3.0,2.0,1.0,3.0,17:38,6.0,30.0,3.0,6.0,1.0,1.0,1.0,01-11-2018
73.73774391,18.61965208,3.0,1.0,1.0,4.0,07:12,6.0,60.0,0.0,1.0,2.0,2.0,2.0,02-11-2018
73.74616799,18.57340407,3.0,1.0,1.0,6.0,12:20,2.0,30.0,0.0,1.0,9.0,1.0,1.0,21-10-2018
73.74330715,18.59122624,3.0,1.0,1.0,7.0,17:30,6.0,30.0,0.0,4.0,1.0,2.0,1.0,12-11-2018
73.86422315,18.49989526,3.0,2.0,1.0,6.0,07:38,6.0,30.0,3.0,1.0,1.0,1.0,1.0,11-11-2018
73.8753511,18.51917276,3.0,2.0,1.0,1.0,22:10,6.0,30.0,0.0,4.0,1.0,1.0,1.0,13-11-2018
73.84928721,18.63052812,2.0,3.0,3.0,7.0,12:25,3.0,60.0,0.0,1.0,1.0,1.0,2.0,12-11-2018
73.95269897,18.52750485,2.0,4.0,1.0,7.0,21:15,6.0,30.0,9.0,4.0,1.0,2.0,1.0,12-11-2018
73.94619469,18.51049792,3.0,2.0,2.0,1.0,15:05,1.0,70.0,1.0,1.0,1.0,1.0,2.0,13-11-2018
